Date,Time,Rg,Ratm,Rn,T_soilref,Ta,RH,uref,LAI_total,LAI_green,displacement_height,z0_soil,z0_canopy,zh,zref,Rain,O3_concentration,Pesticid_concentration,Pest_soil,NH3_concentration,GammaLeaf_NH3,GammaSoil_NH3,R_litter_NH3,SWC
[dd/mm/yyy,,[W.m-2],[W.m-2],[W.m-2],[ｰ,[ｰ,[%],[m.s-1],[m2.m-2],[m2.m-2],[m],[m],[m],[m],[m],[mm],[ｵg.m-,[ｵg.m-,[ｵg.m-,[ｵg.m-,[-],[-],[s.m-1],
1/10/2012,15:00:00,,,47.06,,9.8,87,1.2,,,,,,,,0,55.443121,0,0,0,250,3000,0,
1/10/2012,16:00:00,,,10.69,,9.5,88,1.1,,,,,,,,0,40.926585,0,0,0,250,3000,0,
1/10/2012,17:00:00,,,0,,9.2,90,0.7,,,,,,,,0,36.113456,0,0,0,250,3000,0,
1/10/2012,18:00:00,,,0,,9.2,88,1.1,,,,,,,,0,38.380476,0,0,0,250,3000,0,
1/10/2012,19:00:00,,,0,,9,90,0.9,,,,,,,,0,41.823905,0,0,0,250,3000,0,
1/10/2012,20:00:00,,,0,,8.9,88,0.6,,,,,,,,0,33.495294,0,0,0,250,3000,0,
1/10/2012,21:00:00,,,0,,8.9,87,0.6,,,,,,,,0,37.0482,0,0,0,250,3000,0,
1/10/2012,22:00:00,,,0,,8.6,88,0.7,,,,,,,,0,27.242932,0,0,0,250,3000,0,
1/10/2012,23:00:00,,,0,,8.7,87,0.9,,,,,,,,0,24.062781,0,0,0,250,3000,0,
1/11/2012,0:00:00,,,0,,8.5,88,0.5,,,,,,,,0,22.506663,0,0,0,250,3000,0,
1/11/2012,1:00:00,,,0,,8.2,88,0.8,,,,,,,,0,22.953126,0,0,0,250,3000,0,
1/11/2012,2:00:00,,,0,,8.4,74,0,,,,,,,,0,18.230449,0,0,0,250,3000,0,
1/11/2012,3:00:00,,,0,,7.7,86,0,,,,,,,,0,17.066341,0,0,0,250,3000,0,
1/11/2012,4:00:00,,,0,,7.9,80,0.7,,,,,,,,0,19.539075,0,0,0,250,3000,0,
1/11/2012,5:00:00,,,0,,7.6,83,1,,,,,,,,0,15.938042,0,0,0,250,3000,0,
1/11/2012,6:00:00,,,0,,8.2,78,1.5,,,,,,,,0,14.134385,0,0,0,250,3000,0,
1/11/2012,7:00:00,,,0,,7.9,81,0.8,,,,,,,,0,16.51717,0,0,0,250,3000,0,
1/11/2012,8:00:00,,,0,,7.9,83,0.8,,,,,,,,0,23.397986,0,0,0,250,3000,0,
1/11/2012,9:00:00,,,19.25,,8.1,84,0.6,,,,,,,,0,17.861298,0,0,0,250,3000,0,
1/11/2012,10:00:00,,,87.69,,9.4,76,0.6,,,,,,,,0,9.912534,0,0,0,250,3000,0,
1/11/2012,11:00:00,,,183.94,,10.1,58,1.5,,,,,,,,0,14.708056,0,0,0,250,3000,0,
1/11/2012,12:00:00,,,143.31,,10.2,61,1.5,,,,,,,,0,21.416875,0,0,0,250,3000,0,
1/11/2012,13:00:00,,,94.11,,10.2,62,1,,,,,,,,0,18.702002,0,0,0,250,3000,0,
1/11/2012,14:00:00,,,115.5,,10.9,57,1.2,,,,,,,,0,16.006444,0,0,0,250,3000,0,
1/11/2012,15:00:00,,,113.36,,9.7,62,1.5,,,,,,,,0,6.775181,0,0,0,250,3000,0,
1/11/2012,16:00:00,,,38.5,,9,65,0.8,,,,,,,,0,0.779461,0,0,0,250,3000,0,
1/11/2012,17:00:00,,,0,,7.6,72,0,,,,,,,,0,19.814106,0,0,0,250,3000,0,
1/11/2012,18:00:00,,,0,,7.1,78,0.6,,,,,,,,0,48.976814,0,0,0,250,3000,0,
1/11/2012,19:00:00,,,0,,5.2,85,0,,,,,,,,0,61.517735,0,0,0,250,3000,0,
1/11/2012,20:00:00,,,0,,5.9,84,0.5,,,,,,,,0,65.227249,0,0,0,250,3000,0,
1/11/2012,21:00:00,,,0,,5.4,86,0.7,,,,,,,,0,65.607034,0,0,0,250,3000,0,
1/11/2012,22:00:00,,,0,,4.3,91,0,,,,,,,,0,66.096671,0,0,0,250,3000,0,
1/11/2012,23:00:00,,,0,,4.4,92,0,,,,,,,,0,72.29116,0,0,0,250,3000,0,
1/12/2012,0:00:00,,,0,,3.5,93,0,,,,,,,,0,75.708536,0,0,0,250,3000,0,
1/12/2012,1:00:00,,,0,,2.3,94,0,,,,,,,,0,85.085218,0,0,0,250,3000,0,
1/12/2012,2:00:00,,,0,,1.9,95,0,,,,,,,,0,89.392017,0,0,0,250,3000,0,
1/12/2012,3:00:00,,,0,,3.1,94,0,,,,,,,,0,92.597825,0,0,0,250,3000,0,
1/12/2012,4:00:00,,,0,,4,93,0.6,,,,,,,,0,93.449112,0,0,0,250,3000,0,
1/12/2012,5:00:00,,,0,,4.8,88,0.7,,,,,,,,0,91.540928,0,0,0,250,3000,0,
1/12/2012,6:00:00,,,0,,4.1,89,0.6,,,,,,,,0,91.014579,0,0,0,250,3000,0,
1/12/2012,7:00:00,,,0,,4.1,91,0.5,,,,,,,,0,89.428177,0,0,0,250,3000,0,
1/12/2012,8:00:00,,,0,,5.6,83,1.1,,,,,,,,0,86.371755,0,0,0,250,3000,0,
1/12/2012,9:00:00,,,17.11,,6.5,77,1.5,,,,,,,,0,69.276977,0,0,0,250,3000,0,
1/12/2012,10:00:00,,,102.67,,7.9,69,2.3,,,,,,,,0,52.210265,0,0,0,250,3000,0,
1/12/2012,11:00:00,,,196.78,,8.7,67,3.1,,,,,,,,0,42.170231,0,0,0,250,3000,0,
1/12/2012,12:00:00,,,171.11,,9.3,69,2.7,,,,,,,,0,41.759042,0,0,0,250,3000,0,
1/12/2012,13:00:00,,,239.56,,10.1,68,3.2,,,,,,,,0,29.954776,0,0,0,250,3000,0,
1/12/2012,14:00:00,,,175.39,,10.4,66,3.8,,,,,,,,0,39.85002,0,0,0,250,3000,0,
1/12/2012,15:00:00,,,117.64,,9.9,67,2.7,,,,,,,,0,33.694611,0,0,0,250,3000,0,
1/12/2012,16:00:00,,,19.25,,9.6,68,2.7,,,,,,,,0,25.826963,0,0,0,250,3000,0,
1/12/2012,17:00:00,,,0,,9.5,73,2.3,,,,,,,,0,27.259844,0,0,0,250,3000,0,
1/12/2012,18:00:00,,,0,,8.9,84,2.9,,,,,,,,0,29.009629,0,0,0,250,3000,0,
1/12/2012,19:00:00,,,0,,8.9,85,2.6,,,,,,,,0,31.915133,0,0,0,250,3000,0,
1/12/2012,20:00:00,,,0,,8.9,86,2.3,,,,,,,,0,34.675248,0,0,0,250,3000,0,
1/12/2012,21:00:00,,,0,,8.8,89,1.8,,,,,,,,0,27.659026,0,0,0,250,3000,0,
1/12/2012,22:00:00,,,0,,8.7,91,2,,,,,,,,0,22.059662,0,0,0,250,3000,0,
1/12/2012,23:00:00,,,0,,7.4,90,1.5,,,,,,,,0,23.343654,0,0,0,250,3000,0,
1/13/2012,0:00:00,,,0,,8.4,94,1.8,,,,,,,,0,28.204556,0,0,0,250,3000,0,
1/13/2012,1:00:00,,,0,,8.2,94,1.3,,,,,,,,0,28.401215,0,0,0,250,3000,0,
1/13/2012,2:00:00,,,0,,8.3,94,1.2,,,,,,,,0,24.495454,0,0,0,250,3000,0,
1/13/2012,3:00:00,,,0,,8.2,95,1.6,,,,,,,,0,25.930662,0,0,0,250,3000,0,
1/13/2012,4:00:00,,,0,,7.9,96,1.8,,,,,,,,0,26.433602,0,0,0,250,3000,0,
1/13/2012,5:00:00,,,0,,6.7,96,1.2,,,,,,,,0,34.71237,0,0,0,250,3000,0,
1/13/2012,6:00:00,,,0,,5.5,97,1.5,,,,,,,,0,30.947037,0,0,0,250,3000,0,
1/13/2012,7:00:00,,,0,,4.4,97,1.2,,,,,,,,0,25.771515,0,0,0,250,3000,0,
1/13/2012,8:00:00,,,0,,3.8,97,0,,,,,,,,0,17.862444,0,0,0,250,3000,0,
1/13/2012,9:00:00,,,42.78,,4.5,97,1.4,,,,,,,,0,10.93623,0,0,0,250,3000,0,
1/13/2012,10:00:00,,,126.19,,5.9,91,1.8,,,,,,,,0,18.771749,0,0,0,250,3000,0,
1/13/2012,11:00:00,,,211.75,,7.1,84,2.5,,,,,,,,0,17.688646,0,0,0,250,3000,0,
1/13/2012,12:00:00,,,218.17,,7.5,78,2.7,,,,,,,,0,23.956781,0,0,0,250,3000,0,0.242465715
1/13/2012,13:00:00,,,226.72,11.1955,8.3,72,2.5,,,,,,,,0,16.44296,0,0,0,250,3000,0,0.242471158
1/13/2012,14:00:00,,,190.36,11.24516667,8.1,71,2.8,,,,,,,,0,3.646229,0,0,0,250,3000,0,0.242350044
1/13/2012,15:00:00,,,128.33,11.30133333,7.5,65,2.5,,,,,,,,0,1.42947,0,0,0,250,3000,0,0.242331809
1/13/2012,16:00:00,,,55.61,11.5815,6.2,70,2.1,,,,,,,,0,14.107312,0,0,0,250,3000,0,0.242192732
1/13/2012,17:00:00,,,0,11.6835,5,77,1.7,,,,,,,,0,26.422678,0,0,0,250,3000,0,0.242126323
1/13/2012,18:00:00,,,0,11.7565,4.4,79,1.6,,,,,,,,0,26.850147,0,0,0,250,3000,0,0.241980975
1/13/2012,19:00:00,,,0,11.773,2.9,87,0.6,,,,,,,,0,25.430707,0,0,0,250,3000,0,0.241813968
1/13/2012,20:00:00,,,0,11.73,3.6,86,1.5,,,,,,,,0,22.450211,0,0,0,250,3000,0,0.241273985
1/13/2012,21:00:00,,,0,11.63516667,3.4,88,1.9,,,,,,,,0,27.967072,0,0,0,250,3000,0,0.241374307
1/13/2012,22:00:00,,,0,11.52666667,2.5,91,1.6,,,,,,,,0,29.464058,0,0,0,250,3000,0,0.241448337
1/13/2012,23:00:00,,,0,11.45516667,1.6,92,0.5,,,,,,,,0,35.948278,0,0,0,250,3000,0,0.241443166
1/14/2012,0:00:00,,,0,11.3095,1.8,92,1.4,,,,,,,,0,42.195526,0,0,0,250,3000,0,0.241510119
1/14/2012,1:00:00,,,0,11.12466667,1.7,93,1.8,,,,,,,,0,47.243126,0,0,0,250,3000,0,0.241547133
1/14/2012,2:00:00,,,0,10.96666667,1.1,94,1.2,,,,,,,,0,54.077426,0,0,0,250,3000,0,0.241666342
1/14/2012,3:00:00,,,0,10.7695,0.7,95,1.3,,,,,,,,0,68.117584,0,0,0,250,3000,0,0.241670425
1/14/2012,4:00:00,,,0,10.637,0.1,96,0.6,,,,,,,,0,76.207168,0,0,0,250,3000,0,0.241669608
1/14/2012,5:00:00,,,0,10.41783333,0.1,97,1.3,,,,,,,,0,79.586151,0,0,0,250,3000,0,0.241783646
1/14/2012,6:00:00,,,0,10.233,-0.4,97,0.5,,,,,,,,0,80.608403,0,0,0,250,3000,0,0.241423994
1/14/2012,7:00:00,,,0,10.008,-0.9,98,0.9,,,,,,,,0,75.144632,0,0,0,250,3000,0,0.2408846
1/14/2012,8:00:00,,,0,9.813666667,-0.9,98,1.2,,,,,,,,0,65.465591,0,0,0,250,3000,0,0.240868058
1/14/2012,9:00:00,,,,9.578833333,0.4,98,1.5,,,,,,,,0,69.094427,0,0,0,250,3000,0,0.240859621
1/14/2012,10:00:00,,,139.03,9.406833333,2.5,87,2,,,,,,,,0,68.336616,0,0,0,250,3000,0,0.240762458
1/14/2012,11:00:00,,,209.61,9.0215,4.6,62,2.9,,,,,,,,0.2,50.596488,0,0,0,250,3000,0,0.240745583
1/14/2012,12:00:00,,,250.25,8.434666667,5.1,52,4.4,,,,,,,,0,66.432751,0,0,0,250,3000,0,0.240745583
1/14/2012,13:00:00,,,250.25,8.3135,5.2,51,4.1,,,,,,,,0,72.121167,0,0,0,250,3000,0,0.241323434
1/14/2012,14:00:00,,,209.61,8.225666667,5.1,53,4.8,,,,,,,,0,73.14334,0,0,0,250,3000,0,0.241213687
1/14/2012,15:00:00,,,141.17,8.223833333,4.8,54,3.5,,,,,,,,0,75.144506,0,0,0,250,3000,0,0.241401947
1/14/2012,16:00:00,,,53.47,8.470333333,3.8,59,3,,,,,,,,0,69.870648,0,0,0,250,3000,0,0.241420782
1/14/2012,17:00:00,,,0,8.523166667,2.7,64,3,,,,,,,,0,71.48779,0,0,0,250,3000,0,0.241067189
1/14/2012,18:00:00,,,0,8.528666667,1.6,70,1.7,,,,,,,,0,67.609175,0,0,0,250,3000,0,0.241076642
1/14/2012,19:00:00,,,0,8.527666667,0.9,74,1.6,,,,,,,,0,69.706483,0,0,0,250,3000,0,0.24090978
1/14/2012,20:00:00,,,0,8.449166667,1.5,70,2.1,,,,,,,,0,72.081603,0,0,0,250,3000,0,0.24038088
1/14/2012,21:00:00,,,0,8.382833333,1.3,70,2.4,,,,,,,,0,68.815677,0,0,0,250,3000,0,0.240378158
1/14/2012,22:00:00,,,0,8.298333333,1.7,68,3.4,,,,,,,,0,60.807151,0,0,0,250,3000,0,0.240391767
1/14/2012,23:00:00,,,0,8.175,1.6,69,2.3,,,,,,,,0,58.954883,0,0,0,250,3000,0,0.240503355
1/15/2012,0:00:00,,,0,8.094333333,1.2,72,2.9,,,,,,,,0,63.496264,0,0,0,250,3000,0,0.240486753
1/15/2012,1:00:00,,,0,7.9925,0.9,74,2.8,,,,,,,,0,57.91865,0,0,0,250,3000,0,0.240293837
1/15/2012,2:00:00,,,0,7.921666667,1,74,2.5,,,,,,,,0,58.603324,0,0,0,250,3000,0,0.240086752
1/15/2012,3:00:00,,,0,7.8225,0.4,77,2.6,,,,,,,,0,46.334242,0,0,0,250,3000,0,0.240024674
1/15/2012,4:00:00,,,0,7.722166667,0.6,75,2.4,,,,,,,,0,49.573928,0,0,0,250,3000,0,0.239481403
1/15/2012,5:00:00,,,0,7.638,0.3,78,2.2,,,,,,,,0,56.789663,0,0,0,250,3000,0,0.239402966
1/15/2012,6:00:00,,,0,7.537166667,0,79,2.1,,,,,,,,0,45.70136,0,0,0,250,3000,0,0.239309069
1/15/2012,7:00:00,,,0,7.471,0.1,79,2.8,,,,,,,,0,29.29456,0,0,0,250,3000,0,0.239474902
1/15/2012,8:00:00,,,0,7.384166667,-0.2,80,1.9,,,,,,,,0,29.741092,0,0,0,250,3000,0,0.238776795
1/15/2012,9:00:00,,,49.19,7.322666667,1.3,76,3.2,,,,,,,,0,28.333007,0,0,0,250,3000,0,0.238635813
1/15/2012,10:00:00,,,145.44,7.199666667,2.5,72,3.3,,,,,,,,0,21.287604,0,0,0,250,3000,0,0.238600159
1/15/2012,11:00:00,,,216.03,7.002666667,3.2,67,4.1,,,,,,,,0,32.575576,0,0,0,250,3000,0,0.238508166
1/15/2012,12:00:00,,,252.39,6.655833333,4.1,61,4.2,,,,,,,,0,42.163535,0,0,0,250,3000,0,0.238582196
1/15/2012,13:00:00,,,252.39,6.287333333,4.7,56,3.5,,,,,,,,0,21.460186,0,0,0,250,3000,0,0.23850354
1/15/2012,14:00:00,,,216.03,6.3825,5.3,53,2.7,,,,,,,,0,28.688435,0,0,0,250,3000,0,0.239122708
1/15/2012,15:00:00,,,145.44,6.434833333,5.1,53,4.1,,,,,,,,0,19.816286,0,0,0,250,3000,0,0.239965094
1/15/2012,16:00:00,,,59.89,6.721833333,3.9,56,4.5,,,,,,,,0,38.51543,0,0,0,250,3000,0,0.24003123
1/15/2012,17:00:00,,,2.14,6.835333333,2.6,66,3,,,,,,,,0,53.103033,0,0,0,250,3000,0,0.239927807
1/15/2012,18:00:00,,,0,6.869833333,2.3,72,3.7,,,,,,,,0,64.601849,0,0,0,250,3000,0,0.240005919
1/15/2012,19:00:00,,,0,6.82,2.3,74,3.7,,,,,,,,0,69.775998,0,0,0,250,3000,0,0.240266382
1/15/2012,20:00:00,,,0,6.7845,1.9,74,3.5,,,,,,,,0,74.033013,0,0,0,250,3000,0,0.240179289
1/15/2012,21:00:00,,,0,6.741666667,1.4,77,4.1,,,,,,,,0,75.134889,0,0,0,250,3000,0,0.24003368
1/15/2012,22:00:00,,,0,6.729666667,1,78,3.4,,,,,,,,0,76.03091,0,0,0,250,3000,0,0.240017245
1/15/2012,23:00:00,,,0,6.674833333,0.6,79,3.4,,,,,,,,0,80.057517,0,0,0,250,3000,0,0.239391766
1/16/2012,0:00:00,,,0,6.633833333,0.3,79,3.2,,,,,,,,0,82.551546,0,0,0,250,3000,0,0.240138756
1/16/2012,1:00:00,,,0,6.584,0.1,79,3,,,,,,,,0,76.479167,0,0,0,250,3000,0,0.240298479
1/16/2012,2:00:00,,,0,6.554333333,-0.1,79,3.4,,,,,,,,0,76.872606,0,0,0,250,3000,0,0.239760405
1/16/2012,3:00:00,,,0,6.505333333,-0.4,78,3.6,,,,,,,,0,76.119931,0,0,0,250,3000,0,0.23915048
1/16/2012,4:00:00,,,0,6.473333333,-0.5,77,2.8,,,,,,,,0,73.810552,0,0,0,250,3000,0,0.238937189
1/16/2012,5:00:00,,,0,6.453333333,-1.2,79,2.6,,,,,,,,0,68.250265,0,0,0,250,3000,0,0.23784025
1/16/2012,6:00:00,,,0,6.411666667,-0.9,75,2.8,,,,,,,,0,70.384578,0,0,0,250,3000,0,0.237768398
1/16/2012,7:00:00,,,0,6.401833333,-0.4,69,2.9,,,,,,,,0,73.324398,0,0,0,250,3000,0,0.237557741
1/16/2012,8:00:00,,,,6.335833333,-0.6,69,3.1,,,,,,,,0,73.165189,0,0,0,250,3000,0,0.237726484
1/16/2012,9:00:00,,,,6.2785,0.8,61,3.9,,,,,,,,0,71.276992,0,0,0,250,3000,0,0.237117839
1/16/2012,10:00:00,,,143.31,6.213166667,2.1,53,3.4,,,,,,,,0,74.180394,0,0,0,250,3000,0,0.236639774
1/16/2012,11:00:00,,,220.31,6.1,3.2,51,2.6,,,,,,,,0,64.444275,0,0,0,250,3000,0,0.236541724
1/16/2012,12:00:00,,,256.67,5.785333333,4.3,47,2.8,,,,,,,,0,63.947095,0,0,0,250,3000,0,0.236401286
1/16/2012,13:00:00,,,254.53,5.401666667,4.7,45,2.7,,,,,,,,0,61.326464,0,0,0,250,3000,0,0.236905267
1/16/2012,14:00:00,,,222.44,5.423833333,4.8,46,3.5,,,,,,,,0,56.011329,0,0,0,250,3000,0,0.237142227
1/16/2012,15:00:00,,,151.86,5.6585,4.9,43,3.3,,,,,,,,0,55.79669,0,0,0,250,3000,0,0.237445609
1/16/2012,16:00:00,,,66.31,6.049833333,3.8,43,3.1,,,,,,,,0,57.087406,0,0,0,250,3000,0,0.237394441
1/16/2012,17:00:00,,,4.28,6.214,2.7,48,1.5,,,,,,,,0,60.70812,0,0,0,250,3000,0,0.237379472
1/16/2012,18:00:00,,,0,6.327,1.8,54,1.2,,,,,,,,0,64.298971,0,0,0,250,3000,0,0.237328577
1/16/2012,19:00:00,,,0,6.356666667,1.1,58,1.6,,,,,,,,0,64.678824,0,0,0,250,3000,0,0.23732395
1/16/2012,20:00:00,,,0,6.368,1.3,56,2.3,,,,,,,,0,63.630706,0,0,0,250,3000,0,0.237424924
1/16/2012,21:00:00,,,0,6.386333333,0.6,59,1.8,,,,,,,,0,64.162724,0,0,0,250,3000,0,0.237318519
1/16/2012,22:00:00,,,0,6.3765,0.2,63,1.9,,,,,,,,0,62.835299,0,0,0,250,3000,0,0.237042614
1/16/2012,23:00:00,,,0,6.378833333,0.4,61,1.2,,,,,,,,0,58.784328,0,0,0,250,3000,0,0.236403725
1/17/2012,0:00:00,,,0,6.384166667,-0.2,64,1.6,,,,,,,,0,57.794163,0,0,0,250,3000,0,0.236186546
1/17/2012,1:00:00,,,0,6.345833333,-0.3,64,1.7,,,,,,,,0,55.482171,0,0,0,250,3000,0,0.236144088
1/17/2012,2:00:00,,,0,6.368166667,-1,68,1,,,,,,,,0,53.598107,0,0,0,250,3000,0,0.235617258
1/17/2012,3:00:00,,,0,6.386,-1.3,70,1.3,,,,,,,,0,50.681891,0,0,0,250,3000,0,0.235428102
1/17/2012,4:00:00,,,0,6.421333333,-2,74,0.9,,,,,,,,0,47.702459,0,0,0,250,3000,0,0.234674037
1/17/2012,5:00:00,,,0,6.425166667,-1.9,75,1.5,,,,,,,,0,46.20798,0,0,0,250,3000,0,0.234260132
1/17/2012,6:00:00,,,0,6.466833333,-2.4,76,0.7,,,,,,,,0,45.04736,0,0,0,250,3000,0,0.234026581
1/17/2012,7:00:00,,,0,6.464333333,-3.5,82,0,,,,,,,,0,45.136927,0,0,0,250,3000,0,0.233513207
1/17/2012,8:00:00,,,0,6.482833333,-2.8,82,0.5,,,,,,,,0,44.682585,0,0,0,250,3000,0,0.232915459
1/17/2012,9:00:00,,,,6.446833333,-1.3,75,1.5,,,,,,,,0,46.140111,0,0,0,250,3000,0,0.232328464
1/17/2012,10:00:00,,,134.75,6.353666667,0.4,67,1.5,,,,,,,,0,47.273249,0,0,0,250,3000,0,0.231667797
1/17/2012,11:00:00,,,209.61,6.202833333,2.4,58,1.1,,,,,,,,0,46.853214,0,0,0,250,3000,0,0.231263862
1/17/2012,12:00:00,,,256.67,5.8765,4.1,55,1.3,,,,,,,,0,46.128433,0,0,0,250,3000,0,0.2313251
1/17/2012,13:00:00,,,226.72,5.753166667,5.4,54,0.9,,,,,,,,0,45.443446,0,0,0,250,3000,0,0.231355419
1/17/2012,14:00:00,,,207.47,5.5445,4.9,55,1.8,,,,,,,,0,45.240973,0,0,0,250,3000,0,0.230962994
1/17/2012,15:00:00,,,96.25,5.817,4.5,57,1.5,,,,,,,,0,51.529367,0,0,0,250,3000,0,0.230880158
1/17/2012,16:00:00,,,36.36,6.083833333,3.5,63,0.9,,,,,,,,0,56.170267,0,0,0,250,3000,0,0.231194541
1/17/2012,17:00:00,,,2.14,6.330666667,1.9,70,1,,,,,,,,0,52.948588,0,0,0,250,3000,0,0.23116512
1/17/2012,18:00:00,,,0,6.406833333,0.6,76,0.8,,,,,,,,0,54.960093,0,0,0,250,3000,0,0.231668111
1/17/2012,19:00:00,,,0,6.450333333,-0.3,80,0.6,,,,,,,,0,58.536345,0,0,0,250,3000,0,0.232634902
1/17/2012,20:00:00,,,0,6.428333333,-0.2,85,1,,,,,,,,0,54.200835,0,0,0,250,3000,0,0.231758797
1/17/2012,21:00:00,,,0,6.4645,-0.5,89,0.9,,,,,,,,0,63.567127,0,0,0,250,3000,0,0.231473409
1/17/2012,22:00:00,,,0,6.443333333,-0.4,89,1.4,,,,,,,,0,0,0,0,0,250,3000,0,0.231408573
1/17/2012,23:00:00,,,0,6.426166667,-0.5,91,1.9,,,,,,,,0,0,0,0,0,250,3000,0,0.231883994
1/18/2012,0:00:00,,,0,6.427166667,-0.3,90,1.9,,,,,,,,0,0,0,0,0,250,3000,0,0.231671152
1/18/2012,1:00:00,,,0,6.432,-0.1,90,1.5,,,,,,,,0,0,0,0,0,250,3000,0,0.231384652
1/18/2012,2:00:00,,,0,6.404666667,-0.2,92,2.4,,,,,,,,0,0,0,0,0,250,3000,0,0.231114797
1/18/2012,3:00:00,,,0,6.383833333,0.2,93,1.8,,,,,,,,0,0,0,0,0,250,3000,0,0.230905451
1/18/2012,4:00:00,,,0,6.386333333,2.1,90,3,,,,,,,,0,0,0,0,0,250,3000,0,0.231451418
1/18/2012,5:00:00,,,0,6.367166667,2.1,90,1.5,,,,,,,,0.2,69.718873,0,0,0,250,3000,0,0.232955124
1/18/2012,6:00:00,,,0,6.313333333,2.6,90,2.4,,,,,,,,0,73.086226,0,0,0,250,3000,0,0.232246266
1/18/2012,7:00:00,,,0,6.299333333,2.8,89,2.5,,,,,,,,0,75.544811,0,0,0,250,3000,0,0.231392526
1/18/2012,8:00:00,,,0,6.2575,3,89,3,,,,,,,,0,73.111211,0,0,0,250,3000,0,0.231400691
1/18/2012,9:00:00,,,32.08,6.2155,3,88,1.9,,,,,,,,0,73.276557,0,0,0,250,3000,0,0.230470556
1/18/2012,10:00:00,,,81.28,6.115166667,3.4,87,3.9,,,,,,,,0,73.526259,0,0,0,250,3000,0,0.230519059
1/18/2012,11:00:00,,,94.11,6.185833333,3.9,86,3.9,,,,,,,,0,74.552683,0,0,0,250,3000,0,0.230480683
1/18/2012,12:00:00,,,98.39,6.210833333,4.3,86,3.4,,,,,,,,0,75.838697,0,0,0,250,3000,0,0.230474151
1/18/2012,13:00:00,,,72.72,6.273833333,4.3,86,3.7,,,,,,,,0,64.191035,0,0,0,250,3000,0,0.230371272
1/18/2012,14:00:00,,,62.03,6.343166667,4.3,90,5,,,,,,,,0,66.020075,0,0,0,250,3000,0,0.230362019
1/18/2012,15:00:00,,,23.53,6.341666667,4.2,95,3.7,,,,,,,,0,62.616803,0,0,0,250,3000,0,0.230689415
1/18/2012,16:00:00,,,0,6.3525,4.5,95,4.5,,,,,,,,0,56.345398,0,0,0,250,3000,0,0.231578351
1/18/2012,17:00:00,,,0,6.336,4.9,96,4.1,,,,,,,,0,57.185251,0,0,0,250,3000,0,0.23165483
1/18/2012,18:00:00,,,0,6.357333333,5,96,4.1,,,,,,,,0,61.297991,0,0,0,250,3000,0,0.232317242
1/18/2012,19:00:00,,,0,6.376166667,5.2,97,4.4,,,,,,,,0.2,55.359335,0,0,0,250,3000,0,0.233082166
1/18/2012,20:00:00,,,0,6.379166667,5.7,97,4.5,,,,,,,,0.2,54.453971,0,0,0,250,3000,0,0.233626515
1/18/2012,21:00:00,,,0,6.358166667,6.1,97,3.4,,,,,,,,0,54.021545,0,0,0,250,3000,0,0.234297401
1/18/2012,22:00:00,,,0,6.357666667,6.5,98,4,,,,,,,,0.2,56.392596,0,0,0,250,3000,0,0.235121098
1/18/2012,23:00:00,,,0,6.354666667,6.9,98,3.4,,,,,,,,0.4,57.901102,0,0,0,250,3000,0,0.235967548
1/19/2012,0:00:00,,,0,6.347166667,7.7,98,3.4,,,,,,,,0,56.830256,0,0,0,250,3000,0,0.237208813
1/19/2012,1:00:00,,,0,6.367666667,8.2,98,2.9,,,,,,,,0.2,56.605151,0,0,0,250,3000,0,0.238771055
1/19/2012,2:00:00,,,0,6.374666667,8.8,97,3,,,,,,,,0.2,54.853233,0,0,0,250,3000,0,0.240136258
1/19/2012,3:00:00,,,0,6.396833333,8.9,97,4.2,,,,,,,,0,57.055084,0,0,0,250,3000,0,0.241089602
1/19/2012,4:00:00,,,0,6.449666667,9.1,98,3.9,,,,,,,,0,54.708055,0,0,0,250,3000,0,0.242698311
1/19/2012,5:00:00,,,0,6.475166667,9.4,98,3.2,,,,,,,,0,55.23238,0,0,0,250,3000,0,0.24348923
1/19/2012,6:00:00,,,0,6.5315,9.9,97,4.8,,,,,,,,0,46.698091,0,0,0,250,3000,0,0.244105342
1/19/2012,7:00:00,,,0,6.602333333,10.4,95,5.9,,,,,,,,0,47.826141,0,0,0,250,3000,0,0.244921385
1/19/2012,8:00:00,,,0,6.728666667,10.5,95,6.3,,,,,,,,0,46.939405,0,0,0,250,3000,0,0.245362385
1/19/2012,9:00:00,,,17.11,6.829666667,10.9,91,6.3,,,,,,,,0,40.950203,0,0,0,250,3000,0,0.245790793
1/19/2012,10:00:00,,,68.44,6.9945,11.4,87,7,,,,,,,,0,28.569096,0,0,0,250,3000,0,0.246095977
1/19/2012,11:00:00,,,49.19,7.174333333,11.1,90,6.7,,,,,,,,0,34.051284,0,0,0,250,3000,0,0.246039367
1/19/2012,12:00:00,,,64.17,7.363833333,11.5,87,6.5,,,,,,,,0,39.041815,0,0,0,250,3000,0,0.246763602
1/19/2012,13:00:00,,,117.64,7.650833333,12.2,80,6.2,,,,,,,,0,23.936843,0,0,0,250,3000,0,0.24665909
1/19/2012,14:00:00,,,51.33,7.941666667,12,81,6.7,,,,,,,,0,12.354802,0,0,0,250,3000,0,0.247070759
1/19/2012,15:00:00,,,21.39,8.095,10.8,93,5.5,,,,,,,,0.2,24.543678,0,0,0,250,3000,0,0.247733805
